originaltimestamp,uuid,yourname,originalmeetingdate,meetingcode,issueid,meetingname,structure,structurecounty,structuredistrict,status,issuedistrict,community,category,raisedby,disputant,duration,actionplancommittee,actionplandescription,actionplannotes,ongoing_resolved,resolutiondate,report_ongoing,googledocs,resolution,updatetype,resolutiontype,updatedate,updatedescription,mediationdate,mediationoutcome,issuedescription,issuename,issuenotes,statusnotes,referraldate,referredto,referralnote
42670,2016-10-DS-WG-00678,Thomas Q. Suah,42655,2016-10-DS-WG,00678,"October, 2016 Nimba DSC",DSC,Nimba,Wee-Gbehyi-Mahn,Security concern,Wee-Gbehyi-Mahn,Saclepea,Public Health and Safety,DSC,,,"1.	Marie Yeleyon
2.	Jeremiah Wantoe and
3.	Mamadee Donzo","They are scheduled to meet with transport Union Authority in Sacllepea City to discuss the issue on October 20, 2016 and report result at the November meeting.
For the action  committee on increase in the presence of mad people in Saclepea, Mr. Peter P.S. Paye
 Lt. Darius Bomah and C. Gonkarnue Karnue were designated to meet families of mad people in Saclepea to advise them take their affected children to the nearest health centers for treatment.",,,,Ongoing,,,,,42655,,42655,,"On October 12, 2016, the joint monthly meeting of the Wee-Gbeyi DSC and Fleedin CF was held in Fleedin town.
 Issues identified and  discussed by W-DSC during its separate session  were:
1.	Parking of heavy duty trucks on the shoulders of narrow streets in Saclepea
2.	Increase in the presence of  mad people in Saclepea City
3.	Illegal check points erected by youth on the Ganta-Tappiota high way",1.	Parking of heavy duty trucks on the shoulders of narrow streets in Saclepea,,,,,
42670,2016-10-DS-WG-00679,Thomas Q. Suah,42655,2016-10-DS-WG,00679,"October, 2016 Nimba DSC",DSC,Nimba,Wee-Gbehyi-Mahn,Security concern,Wee-Gbehyi-Mahn,,Public Health and Safety,DSC,,," Mr. Peter P.S. Paye
 Lt. Darius Bomah and C. Gonkarnue Karnue ","For the action  committee on increase in the presence of mad people in Saclepea, Mr. Peter P.S. Paye
 Lt. Darius Bomah and C. Gonkarnue Karnue were designated to meet families of mad people in Saclepea to advise them take their affected children to the nearest health centers for treatment.",,,,Ongoing,,,,,42655,,42655,,"At the end of deliberations, the council resolved to constitute committees to address the concerns. Those appointed to intervene in the wrongful parking of heavy trucks on the shoulders of narrow streets in Saclepea are:
1.	Marie Yeleyon
2.	Jeremiah Wantoe and
3.	Mamadee Donzo
They are scheduled to meet with transport Union Authority in Sacllepea City to discuss the issue on October 20, 2016 and report result at the November meeting.
For the action  committee on increase in the presence of mad people in Saclepea, Mr. Peter P.S. Paye
 Lt. Darius Bomah and C. Gonkarnue Karnue were designated to meet families of mad people in Saclepea to advise them take their affected children to the nearest health centers for treatment.",2.	Increase in the presence of  mad people in Saclepea City,,,,,
42670,2016-10-DS-WG-00680,Thomas Q. Suah,42655,2016-10-DS-WG,00680,"October, 2016 Nimba DSC",DSC,Nimba,Wee-Gbehyi-Mahn,Security concern,Wee-Gbehyi-Mahn,Ganta-Tapitta,Security Services,DSC,,,"On October 12, 2016, the joint monthly meeting of the Wee-Gbeyi DSC and Fleedin CF was held in Fleedin town.
 Issues identified and  discussed by W-DSC during its separate session  were:
1.	Parking of heavy duty trucks on the shoulders of narrow streets in Saclepea
2.	Increase in the presence of  mad people in Saclepea City
3.	Illegal check points erected by youth on the Ganta-Tappiota high way 

At the end of deliberations, the council resolved to constitute committees to address the concerns. Those appointed to intervene in the wrongful parking of heavy trucks on the shoulders of narrow streets in Saclepea are:
1.	Marie Yeleyon
2.	Jeremiah Wantoe and
3.	Mamadee Donzo
They are scheduled to meet with transport Union Authority in Sacllepea City to discuss the issue on October 20, 2016 and report result at the November meeting.
For the action  committee on increase in the presence of mad people in Saclepea, Mr. Peter P.S. Paye
 Lt. Darius Bomah and C. Gonkarnue Karnue were designated to meet families of mad people in Saclepea to advise them take their affected children to the nearest health centers for treatment.
Th","The third committee was instructed by the leadership of the Wee-Gbeyi DSC to  meet LNP authorities in Salepea City  to discuss the  issue of youth erecting arbitrary  check points  at areas  where  the Ganta-Tappita highway has road damages to collect fee  from vehicle owners  who get caught in  muddy areas.
These committees will report at the joint structure meeting in November.",,,,Ongoing,,,,,42655,,42655,,The third committee was instructed by the leadership of the Wee-Gbeyi DSC to  meet LNP authorities in Salepea City  to discuss the  issue of youth erecting arbitrary  check points  at areas  where  the Ganta-Tappita highway has road damages to collect fee  from vehicle owners  who get caught in  muddy areas.,3.	Illegal check points erected by youth on the Ganta-Tappiota high way ,,,,,
42670,2016-10-CF-WG-00681,Thomas Q. Suah,42655,2016-10-CF-WG,00681,"October, 2016 Nimba CF",CF,Nimba,Wee-Gbehyi-Mahn,Security concern,Wee-Gbehyi-Mahn,Saclepea,Security Services,CF,,,"1.	Martha Saye
2.	Jefferson Wonyon
3.	Lee Gomieh
4.	Emmanuel Dahn",The F-CF leadership constituted a 4 persons committee to raise awareness among citizens and residents of the town and its surrounding communities on the criminal implications such behavior poses on the integrity of people who are perceived to be future leaders of the countr,,,,Ongoing,,,,,42655,,42655,,"The Fleedin Community Forum separate session deliberations, it was able to identify and discussed two key security concerns that were brought before it by CF members from Nyanyee and Guan towns.
The  concerns were:
1.	An upsurge in rubber theft in Nyanyee town by unknown people.
2.	Land dispute between Edwin Nyan of Blapa and Sabatoe Meayean of Guan town.",1.	An upsurge in rubber theft in Nyanyee town by unknown people.,,,,,
42670,2016-10-CF-KO-00682,SAM W. WORLOH,42654,2016-10-CF-KO,00682,"October, 2016 Grand Gedeh CF",CF,Grand Gedeh,Konobo,Security concern,Konobo,"Dehjelah, Peah, Delayee and Droglor Towns",Public Health and Safety,CF,,3,CF intervention committee,The CF intervention committee will hold meetings with those affected communities and encourage them to dig wells in their communities.,,,,Ongoing,,,,,,,,,There are no safe drinking water in many towns due to the damages of hand pumps in those communities. ,LACK OF SAFE DRINKING WATER,,There are no safe drinking water in many towns due to the damages of hand pumps in those communities. ,,,
42670,2016-10-CF-KO-00683,SAM W. WORLOH,42654,2016-10-CF-KO,00683,"October, 2016 Grand Gedeh CF",CF,Grand Gedeh,Konobo,Security concern,Konobo,"Peah, Sayou-o, Sentrodu and Boundary Towns",Education,CF,,,CF intervention committee members ,CF intervention committee members to meet with the District Education Officer requesting him to do a draft letter to the Minister of education to send more teacher to the district.,,,,Ongoing,,,,,,,,,Many Junior and Senior high schools within konobo administrative are lacking of trained and qualify school teachers. Many times students sat in their various classes for the whole day without seeing a single teacher. ,Insufficient School Teachers,,Many Junior and Senior high schools within konobo administrative are lacking of trained and qualify school teachers. Many times students sat in their various classes for the whole day without seeing a single teacher. ,,,
42670,2016-10-CF-KO-00684,SAM W. WORLOH,42654,2016-10-CF-KO,00684,"October, 2016 Grand Gedeh CF",CF,Grand Gedeh,Konobo,Security concern,Konobo,,Public Health and Safety,CF,,,Referred to the DSC,Referred to the DSC,,,,Ongoing,,,,,,,,,All of the motor roads within konobo district are currently in terrible conditions due to heavy rain falls. All of the roads are very muddy and slippery.,Bad road condition,,All of the motor roads within konobo district are currently in terrible conditions due to heavy rain falls. All of the roads are very muddy and slippery.,,,
42670,2016-10-CF-KO-00685,SAM W. WORLOH,42654,2016-10-CF-KO,00685,"October, 2016 Grand Gedeh CF",CF,Grand Gedeh,Konobo,Security concern,Konobo,"Sayuo Town, Tuglor Town and Wulu Town",Infrastructure,CF,,3,Referred to the DSC,Referred to the DSC,,,42658,Resolved,,,,,,,,,Many of the hand pumps in the district that were providing clean and safe drinking water are damage and can't be repair because of the lack of spare parts. Many of the inhabitants living in those affected communities are now drinking from creek water.,Spoiled Hand Pumps,,Many of the hand pumps in the district that were providing clean and safe drinking water are damage and can't be repair because of the lack of spare parts. Many of the inhabitants living in those affected communities are now drinking from creek water.,,,
42672,2016-10-DS-FO-00686,James A. Kollie,42655,2016-10-DS-FO,00686,"October, 2016 Lofa DSC",DSC,Lofa,Foya,Security concern,Foya,Peace Community,Public Health and Safety,DSC,Residents of Peace community vs well owner,,The City Mayor and Commissioner,"To order the owner of the well to close/cover the well | October 13, 2016",,,,Ongoing,,,,,,,,,"On August 30, 2016, a boy by the name of Isaac Masalay got drown in an open well at Peace Community within Foya City. The incident has broutht about serious problem for the residents for that community and the owner of the well.",Open well poses risk to the lives of residents of the Peace community and it environment.,,,,,
42672,2016-10-DS-FO-00687,James A. Kollie,42655,2016-10-DS-FO,00687,"October, 2016 Lofa DSC",DSC,Lofa,Foya,Security concern,Foya,Foya City,Security Services,DSC,Residents of Foya City vs criminals,,The Joint security of Foya District,To make a search for those criminals and to arrest and jail them | Oct 15. 2016,,,,Ongoing,,,,,,,,,"Early September 2016, some nortorious criminals who were once in Foya years back are being seen on the streets of Foy again. Residents of Foya City including some victems of those nortorious criminals are raising serious concern with local authorities to put in place some mechanism in handling the setuation.",Threat of increase in crime rate as nortorious criminals are found in the streets of Foya City,,,,,
42672,2016-10-DS-FO-00688,James A. Kollie,42655,2016-10-DS-FO,00688,"October, 2016 Lofa DSC",DSC,Lofa,Foya,Security concern,Foya,Foya District,Infrastructure,DSC,Radio Tamba Taikor vs. Residents of Foya District,,"The District authorities, Superintendent, Paranmount Chief and Commissioner","To prevail on the Vice President again to cover the cost of the transmiter | Oct 22, 2016",,,,Ongoing,,,,,,,,,"Since May 2016, the only radio station, Radio Tamba Taikor in Foya District has been off the air waves as a result of lightening strack that led to damaging the only trasmitor that cost more than three housand United States dollars. The Management of the radio station and most residents of Foya District continue to call on the local authorities and national Government to provide support in getting their only radion station on at this critical moment of up comming 2017 national elections","The only community radio station, Radio Tamba Taikor in Foya District is off air for the past five (5) months. ",,,,,
42672,2016-10-CS-LO-00689,James A. Kollie,42664,2016-10-CS-LO,00689,"October, 2016 Lofa CSC",CSC,Lofa,Voinjama,Security concern,Voinjama,,Public Health and Safety,CSC,Hunters vs. Elephants,,FDA with support from the County authority,"The FDA to move in both locations and provide fact findings | Oct 27, 2016",,,,Ongoing,,,,,,,,,It is reported that two hunters have died as a result of an alledge attack by elephants in two different communities (Letisu and Kpademai) within Voinjama District. It is alledge that the hunter from Letisu was running after mokeys when he came across an elephant baby but got killed by the elephant baby's mother that attacked the hunter. His body was discovered by his friend hunter after the death incident.,Hunters at risk against Elephant attack in the Lofa forest,,,,,
